playerid,1B,2B,3B,AB,AVG,BB,CS,G,GDP,H,HBP,HR,IBB,Name,PA,R,RBI,SB,SF,SH,SO,Team
26197,68.0594004663899,23.531278037906507,0.6691584267983569,455.42508102126914,122.65262517630465,45.02252794946691,1.4627752313398732,115.0,13.33675345659477,109.12281527275105,6.369459136621474,16.862978341656287,0.6420545752267519,Andrew Vaughn,497.0,62.11760668512119,55.39252641940576,2.934162385602018,4.6933413184889785,0.33021727731045686,112.4661974752109,CHW
19958,76.46208831087789,15.970557815758491,0.8510915106301401,489.80311079562796,118.25337394186806,57.26340697558944,1.6768152970892094,126.0,16.779131370838446,107.56857366109048,10.85617356724963,14.284836023823978,3.2042541034394776,Carter Kieboom,546.0,64.6805410460937,52.45373750117241,2.8135911410328047,3.949076034145903,0.4199978811101757,140.28892817853824,WSN
10556,83.5525949846773,24.101643157439117,1.7211306623240266,486.9657022473712,140.02493686877523,46.082106308696254,1.1746434454559678,126.0,8.47368519844631,123.99684455007993,4.741515048119289,14.621475745639493,1.9259353251903324,Cesar Hernandez,546.0,68.54002978648495,54.370459500389735,3.445997424398315,2.512561737276818,0.45783082626869864,107.5496561225078,WSN
12164,63.392112547701,29.84877921271321,1.1419485423372064,569.456153858133,146.73706986826747,68.59701263512731,1.4099685650044729,149.0,12.280525176061342,131.5147925689337,3.9850030371348857,37.13195226618228,1.980888705815264,Miguel Sano,644.0,90.43783682325102,91.87988498653583,2.718954446091823,1.664670927952229,0.2455693930698254,217.54823919221857,MIN
27506,48.408079893565834,16.756668395563498,2.1709169322848396,356.60465572009565,88.9019627063197,32.15932236274089,1.5027328804702949,91.0,7.767146383076284,79.46709978476774,5.059969822557338,12.13143456335358,1.4013329260411997,Ha-seong Kim,392.0,42.30397811990667,46.521290004948554,6.72301181473908,3.338066619053749,1.8227171549251144,93.28616779198471,SDP
19508,85.86390226530565,18.444604657867476,0.8550975656258207,508.53165593516877,146.41890615345272,61.223519076644195,1.6847080021788943,131.0,8.73884411198673,128.92664607749728,3.5261222634100893,23.763041588698343,0.8204623633033263,Kyle Lewis,567.0,74.39595725558587,64.51047665771283,8.36269777763917,3.4140778659665094,0.4219747949775823,153.12816174298698,SEA
9368,70.00755396165327,23.758910327904974,1.4798004503374074,451.48918670265425,129.27688346444,45.98813366564329,1.7321816121502955,120.0,15.103197747299241,114.94230590989308,4.864811113571369,19.69604116999744,2.775393976113857,Evan Longoria,518.0,66.35231244614843,70.03600152577971,2.964788691941576,4.500048116581611,0.2312405174504062,111.82303272770221,SFG
12976,43.908209859868805,11.224901033670085,0.4372711042895649,350.1638893168669,74.22970118557947,27.061550894487635,0.8615088594938072,99.0,7.394017210937999,68.47698433303796,3.973488890862586,12.906602335209524,1.7406339866451042,Austin Hedges,390.0,39.83673519202517,40.63207038450541,2.5779073399351,2.7838433823890245,5.971894546542335,106.42513306395297,CLE
22558,63.4506350653816,22.589810473818584,1.8450158868277724,527.3928213681597,122.4689435299838,54.92234730251144,4.8126511325508226,131.0,9.069545193438962,109.29205851543809,5.574678413651366,21.40659708941015,0.8515108392068034,Jarred Kelenic,567.0,68.0187300487123,68.67533099021801,8.679164482329558,2.3942046554124485,0.437943442461894,153.94363064744167,SEA
13769,85.33030146595947,28.469986229437026,7.463718382460596,552.1600410119745,148.0894671832891,34.37168068912328,9.125447759646857,136.0,9.592033725117798,139.01147829788405,3.340389817439957,17.747472220026975,0.6427090935948423,Adalberto Mondesi,588.0,79.67155172997427,72.65051465104261,45.57957804213286,3.6862716271146776,4.956172837508533,168.377375281492,KCR
15191,68.58632977214184,29.26833407293596,1.3559159951624093,476.53481381372154,126.56940300315942,37.547974835131264,1.1442142157514061,121.0,13.702450668803559,115.92765274153021,5.504307717140714,16.717072901289992,0.6257816939017217,Chad Pinder,525.0,65.75074389739584,63.559158738352096,2.859796002849576,3.0262102497160726,0.7440783545327658,126.64570128959419,OAK
14551,73.2284518660466,30.672325444635174,1.2522684823150392,522.1401117046073,142.66382161443494,34.31352907884434,2.166752460818994,130.0,9.510737387110936,130.5318643326853,5.178388533343619,25.378818539688453,1.7702607446384129,Anthony Santander,560.0,70.41399098529001,75.19623738509871,2.510059152065934,3.929000525800185,1.1072588969061676,122.3677674422501,BAL
11342,72.8879338704352,21.889784762443302,0.4157986203752176,449.3470104600004,132.2724018478413,50.04915849983053,0.8192039028065744,120.0,11.966008685521514,114.91381608586663,3.509181960650925,19.72029883261288,2.193531327444432,Jesus Aguilar,518.0,57.08247203780304,80.27093146371283,1.3745728868511462,7.133576867925951,0.20518891017586108,102.45525927706122,MIA
10323,78.76492629200223,20.77381413568481,2.3038355464992777,442.82768648854216,125.90650115838112,44.20391371394032,5.530511817535519,115.0,6.825827407725747,118.02282903000831,3.7954678459123645,16.180253055821993,1.4871322617101246,Rafael Ortega,497.0,61.581791365646936,53.305417717008744,13.274444356685475,1.1809835292404323,1.9343165601048147,108.60107667654401,CHC
15279,78.70706871715029,21.291671792174068,1.470294451098877,438.37136683181285,134.9712163869258,46.52532938382679,1.1788683353183644,115.0,11.912016114356511,119.59779540545726,6.646118280441224,18.128760445034025,0.517439584745906,Garrett Cooper,497.0,62.397237056631354,62.67985884475228,2.3646771239762137,2.1531506041829154,0.2661261167512153,124.27066728174208,MIA
sa3008536,92.22441666666666,92.22441666666666,92.22441666666666,92.22441666666666,92.22441666666666,92.22441666666666,92.22441666666666,86.0,92.22441666666666,92.22441666666666,92.22441666666666,92.22441666666666,92.22441666666666,Steven Kwan,371.0,92.22441666666666,92.22441666666666,92.22441666666666,92.22441666666666,92.22441666666666,92.22441666666666,CLE
18126,73.39141717959977,25.818628641074948,3.7470871748772865,508.71349126588836,137.04052874006115,53.10614909342167,2.835863394387904,133.0,6.184614534595139,125.76631848565603,8.130039659654118,22.80918549010404,1.563843027982014,LaMonte Wade Jr.,574.0,74.85701379025,73.27243886941238,8.164874030936936,3.7251763033171046,3.689610495947525,129.43379538736735,SFG
13853,64.91001997754925,23.269086142339322,3.1770996492282846,391.01871592213075,111.8577455583174,27.037785370799668,4.28694220126427,100.0,6.854993056616847,101.37064364965393,8.890428979915262,10.014437880537061,2.3393048754772234,Joey Wendle,434.0,58.15456791058036,44.29193218965911,9.154440411637319,2.9195078244201085,0.1880546659531762,92.09056985192537,TBR
5827,64.89066018047501,19.011237966148823,1.122288434992569,378.7213442222497,113.42398526538234,33.649265722328,0.4222618703958293,97.0,10.23658565555816,102.04517248606264,3.7131622410137712,17.02098590444623,0.6952596217213295,Wilmer Flores,420.0,53.35434504492473,53.30730274785633,2.0018527752463258,2.4284452005023116,0.1882370592502231,65.09802053799895,SFG
18363,67.23441912535702,25.289358631011986,2.0667537770974436,452.345485461052,117.35066089171974,37.692088009887435,6.038449659368013,117.0,6.881062989252287,105.07105069243379,18.728915083193947,10.48051915896735,2.5974875267827087,Victor Robles,504.0,61.468316312286504,45.07126645674293,14.18252332992658,3.2417258809537293,4.043918022963929,121.52120650875,WSN
