playerid,Name,Team,GS,G,IP,W,L,QS,SV,HLD,H,ER,HR,SO,BB,WHIP,K/9,BB/9,ERA,FIP,WAR,RA9-WAR,ADP
6397,Jake Odorizzi,HOU,6,50,72.0,3.692307692307692,3.692307692307692,1.846153846153846,0.0,3.692307692307692,68.3076923076923,33.23076923076923,12.0,72.0,21.23076923076923,1.25,9.02,2.68,4.23,4.31,0.4615384615384615,0.5538461538461538,486.6
14843,Michael Lorenzen,LAA,18,45,98.0,5.359375,6.125,5.359375,0.0,0.765625,101.828125,52.0625,14.546875,81.15625,41.34375,1.46,7.41,3.77,4.76,4.87,0.3828125,0.5359375,530.5
18251,Art Warren,CIN,0,54,54.0,3.0,3.0,0.0,0.0,10.0,46.0,23.0,7.0,65.0,23.0,1.28,10.87,3.81,3.9,3.85,0.5,0.5,530.6
19349,Caleb Ferguson,LAD,0,50,50.0,3.0,2.0,0.0,0.0,7.000000000000001,41.0,19.0,6.0,64.0,20.0,1.22,11.55,3.63,3.51,3.6,0.5,0.5,999.0
17780,José Alvarado,PHI,0,67,67.0,4.0,3.0,0.0,9.0,12.0,52.0,26.0,7.0,86.0,40.0,1.37,11.58,5.38,3.49,3.84,0.5,0.8,574.8
11682,Carlos Martínez,,24,24,133.0,7.0,10.0,8.0,0.0,0.0,144.0,76.0,20.0,100.0,57.0,1.51,6.73,3.85,5.15,5.14,0.5,0.4,598.5
4806,Rich Hill,BOS,19,19,100.0,5.769230769230769,6.730769230769231,5.769230769230769,0.0,0.0,104.8076923076923,56.730769230769226,17.307692307692307,86.53846153846155,37.5,1.43,7.78,3.39,5.12,5.01,0.4807692307692308,0.7692307692307693,439.9
5003,Jake Diekman,,0,69,69.0,4.0,3.0,0.0,0.0,0.0,55.0,28.0,8.0,86.0,36.0,1.32,11.27,4.65,3.67,3.89,0.5,0.8,597.9
11384,Tommy Kahnle,LAD,0,54,54.0,3.0,2.0,0.0,0.0,11.0,46.0,22.0,7.0,65.0,21.0,1.23,10.83,3.46,3.67,3.7,0.5,0.4,999.0
11189,Vince Velasquez,,21,21,96.0,5.333333333333333,7.111111111111111,5.333333333333333,0.0,0.0,94.22222222222223,53.333333333333336,17.77777777777778,92.44444444444444,40.888888888888886,1.41,8.65,3.86,5.04,5.14,0.4444444444444444,0.5333333333333333,600.9
10058,Tyler Matzek,ATL,0,68,68.0,4.0,3.0,0.0,2.0,14.0,56.0,28.0,8.0,84.0,32.0,1.3,11.12,4.28,3.69,3.8,0.5,0.7,558.0
14527,Jorge López,BAL,0,56,56.0,3.0,3.0,0.0,2.0,9.0,53.0,24.0,7.0,57.0,18.0,1.25,9.11,2.83,3.85,3.92,0.5,0.5,999.0
20373,Andrés Muñoz,SEA,0,46,46.0,2.0,2.0,0.0,1.0,5.0,34.0,17.0,5.0,62.0,22.0,1.21,12.23,4.22,3.28,3.4,0.5,0.7,552.4
17359,Josh Taylor,BOS,0,60,60.0,3.0,3.0,0.0,1.0,12.0,52.0,25.0,7.0,70.0,26.0,1.3,10.49,3.97,3.74,3.79,0.5,0.7,999.0
13892,Paul Sewald,SEA,0,67,67.0,3.0,3.0,0.0,6.0,13.0,55.0,28.0,10.0,82.0,24.0,1.17,10.97,3.21,3.74,3.83,0.5,0.6000000000000001,303.5
15010,Corey Knebel,PHI,0,60,60.0,3.0,3.0,0.0,15.0,8.0,50.0,25.0,8.0,74.0,24.0,1.23,11.03,3.59,3.82,3.88,0.5,0.5,167.0
6249,Trevor Cahill,,16,16,76.0,4.3678160919540225,5.241379310344827,4.3678160919540225,0.0,0.0,81.24137931034483,41.93103448275862,12.229885057471265,59.40229885057472,29.70114942528736,1.46,7.12,3.54,5.04,4.95,0.4367816091954023,0.34942528735632183,999.0
15042,Tim Mayza,TOR,0,62,62.0,3.0,3.0,0.0,2.0,14.0,56.0,25.0,7.0,65.0,24.0,1.28,9.48,3.44,3.67,3.83,0.5,0.7,596.2
4972,Cole Hamels,,13,13,70.0,3.835616438356164,4.794520547945205,4.794520547945205,0.0,0.0,73.83561643835617,37.397260273972606,10.54794520547945,56.57534246575342,26.849315068493148,1.43,7.27,3.42,4.87,4.89,0.4794520547945205,0.4794520547945205,599.5
21690,Edward Cabrera,MIA,6,28,40.0,2.1052631578947367,2.1052631578947367,2.1052631578947367,0.0,0.7017543859649122,35.08771929824561,17.543859649122805,4.912280701754385,44.21052631578948,17.543859649122805,1.31,9.94,3.98,3.95,4.06,0.3508771929824561,0.3508771929824561,481.0
25379,Sammy Long,SFG,16,28,77.0,4.529411764705882,5.284313725490197,5.284313725490197,0.0,0.7549019607843137,76.24509803921569,38.5,11.323529411764707,68.69607843137256,30.950980392156865,1.39,8.01,3.59,4.5,4.59,0.37745098039215685,0.5284313725490196,583.9
19569,David Bednar,PIT,0,64,64.0,3.0,3.0,0.0,24.0,4.0,56.0,27.0,8.0,73.0,25.0,1.26,10.2,3.5,3.78,3.8,0.5,0.5,197.9
sa3014421,Cade Cavalli,WSN,10,10,51.0,2.7818181818181817,3.709090909090909,3.709090909090909,0.0,0.0,51.0,27.818181818181817,7.418181818181818,48.21818181818182,25.036363636363635,1.48,8.42,4.47,4.81,4.84,0.4636363636363636,0.3709090909090909,558.2
7531,Collin McHugh,,0,63,63.0,3.0,3.0,0.0,0.0,0.0,58.0,27.0,9.0,68.0,20.0,1.24,9.67,2.91,3.89,3.9,0.5,0.5,525.9
11487,Joely Rodríguez,NYY,0,56,56.0,3.0,3.0,0.0,0.0,10.0,51.0,23.0,6.0,58.00000000000001,23.0,1.33,9.35,3.72,3.74,3.92,0.5,0.6,600.9
sa3007993,Josh Winder,MIN,16,26,82.0,4.019607843137255,5.627450980392157,4.823529411764706,0.0,0.803921568627451,87.62745098039215,46.627450980392155,15.27450980392157,67.52941176470588,27.333333333333332,1.4,7.41,2.98,5.07,4.99,0.32156862745098036,0.4019607843137255,999.0
6398,Trevor May,NYM,0,63,63.0,3.0,3.0,0.0,2.0,15.0,52.0,26.0,9.0,77.0,23.0,1.19,11.02,3.33,3.71,3.77,0.4,0.4,543.4
sa3008605,Kyle Bradish,BAL,6,20,40.0,2.3529411764705883,2.3529411764705883,2.3529411764705883,0.0,0.7843137254901961,38.431372549019606,20.392156862745097,6.2745098039215685,38.431372549019606,18.03921568627451,1.42,8.59,4.08,4.58,4.71,0.3137254901960784,0.3137254901960784,999.0
19853,Michael King,NYY,3,53,63.0,3.7058823529411766,2.7794117647058827,0.9264705882352942,0.0,6.485294117647059,59.294117647058826,28.720588235294116,9.264705882352942,63.0,22.23529411764706,1.3,9.03,3.16,4.16,4.22,0.37058823529411766,0.4632352941176471,599.5
11589,José Ureña,,23,23,106.0,5.256198347107438,7.884297520661157,6.132231404958678,0.0,0.0,119.14049586776859,60.446280991735534,16.644628099173556,73.58677685950414,39.421487603305785,1.49,6.25,3.33,5.11,5.12,0.3504132231404959,0.3504132231404959,999.0
19742,Anthony Bender,MIA,0,63,63.0,3.0,3.0,0.0,10.0,11.0,56.0,25.0,7.0,68.0,24.0,1.27,9.72,3.43,3.64,3.76,0.4,0.4,415.0
15256,Cole Sulser,BAL,0,66,66.0,3.0,3.0,0.0,6.0,12.0,60.0,30.0,10.0,69.0,27.0,1.32,9.42,3.67,4.14,4.29,0.4,0.4,478.0
15514,Kendall Graveman,CHW,0,62,62.0,3.0,3.0,0.0,1.0,12.0,57.0,27.0,8.0,66.0,23.0,1.3,9.57,3.4,3.85,3.98,0.4,0.5,496.7
7550,Jake McGee,SFG,0,66,66.0,3.0,3.0,0.0,8.0,13.0,61.0,29.0,9.0,67.0,20.0,1.23,9.14,2.75,3.91,3.96,0.4,0.3,268.8
sa3011494,Brandon Williamson,SEA,6,6,34.0,1.837837837837838,1.837837837837838,2.756756756756757,0.0,0.0,31.243243243243246,15.621621621621623,5.513513513513514,34.91891891891892,12.864864864864865,1.3,9.29,3.44,4.16,4.36,0.3675675675675676,0.4594594594594595,600.6
18335,Josh Staumont,KCR,0,64,64.0,3.0,3.0,0.0,5.0,13.0,56.0,29.0,8.0,72.0,31.0,1.35,10.07,4.29,4.08,4.14,0.4,0.6,454.3
20517,Nick Sandlin,CLE,0,62,62.0,3.0,3.0,0.0,1.0,15.0,51.0,26.0,8.0,74.0,29.0,1.3,10.79,4.21,3.8,3.93,0.4,0.6,599.8
19206,Dakota Hudson,STL,24,38,111.0,5.920000000000001,7.3999999999999995,6.66,0.0,0.7400000000000001,116.91999999999999,57.72,14.06,76.22,48.1,1.49,6.2,3.91,4.69,4.92,0.29600000000000004,0.444,449.5
6984,Luis García,SDP,0,60,60.0,3.0,3.0,0.0,1.0,14.0,54.0,25.0,7.0,63.0,24.0,1.3,9.44,3.64,3.8,3.89,0.4,0.3,566.3
21549,Jackson Kowar,KCR,6,14,37.0,1.7619047619047619,2.642857142857143,1.7619047619047619,0.0,0.8809523809523809,36.11904761904762,18.5,5.285714285714286,35.238095238095234,15.857142857142856,1.39,8.53,3.79,4.48,4.45,0.3523809523809524,0.3523809523809524,598.5
15832,Paul Fry,BAL,0,52,52.0,3.0,3.0,0.0,0.0,8.0,46.0,22.0,6.0,56.0,27.000000000000004,1.41,9.62,4.67,3.86,4.14,0.4,0.5,999.0
27498,Spencer Strider,ATL,3,21,31.0,1.722222222222222,1.722222222222222,0.861111111111111,0.0,0.861111111111111,27.555555555555554,14.63888888888889,4.305555555555555,37.02777777777778,12.916666666666668,1.29,10.54,3.79,4.12,4.13,0.34444444444444444,0.2583333333333333,600.4
17783,Jake Brentz,KCR,0,60,60.0,3.0,3.0,0.0,1.0,12.0,51.0,25.0,6.0,69.0,31.000000000000004,1.36,10.33,4.63,3.74,3.93,0.4,0.7,600.1
9761,Joe Kelly,,0,59,59.0,3.0,3.0,0.0,0.0,0.0,53.0,25.0,6.0,62.00000000000001,26.0,1.34,9.41,3.91,3.76,3.88,0.4,0.5,598.7
15906,Lewis Thorpe,MIN,11,31,65.0,3.1707317073170733,3.9634146341463414,3.1707317073170733,0.0,0.7926829268292683,70.54878048780488,36.463414634146346,10.304878048780488,49.9390243902439,26.158536585365855,1.48,6.9,3.58,5.02,5.02,0.3170731707317073,0.15853658536585366,599.9
17490,Génesis Cabrera,STL,0,66,66.0,3.0,3.0,0.0,1.0,17.0,54.0,27.0,8.0,77.0,31.0,1.28,10.45,4.23,3.66,3.98,0.4,0.5,598.3
20070,Bailey Falter,PHI,3,51,61.0,2.772727272727273,3.6969696969696972,0.9242424242424243,0.0,5.545454545454546,59.151515151515156,28.651515151515152,10.166666666666666,59.151515151515156,19.40909090909091,1.28,8.7,2.84,4.21,4.4,0.3696969696969697,0.3696969696969697,600.2
11804,Héctor Neris,HOU,0,72,72.0,4.0,3.0,0.0,3.0,15.0,62.0,32.0,10.0,83.0,30.0,1.28,10.39,3.79,3.95,4.06,0.4,0.5,479.9
11209,Casey Sadler,SEA,0,60,60.0,3.0,3.0,0.0,0.0,12.0,56.0,26.0,7.0,58.0,21.0,1.29,8.69,3.12,3.87,4.02,0.4,0.4,600.9
10291,Ryan Tepera,,0,66,66.0,3.0,3.0,0.0,0.0,0.0,60.0,30.0,9.0,70.0,26.0,1.31,9.5,3.6,4.11,4.19,0.4,0.4,573.1
7803,Richard Bleier,MIA,0,62,62.0,3.0,3.0,0.0,2.0,12.0,64.0,25.0,6.0,45.0,16.0,1.3,6.58,2.33,3.6,3.78,0.4,0.5,598.6
20039,Adrian Morejon,SDP,3,13,23.0,1.7037037037037037,0.8518518518518519,0.8518518518518519,0.0,0.8518518518518519,19.59259259259259,9.37037037037037,2.5555555555555554,26.40740740740741,9.37037037037037,1.24,10.32,3.52,3.58,3.74,0.34074074074074073,0.34074074074074073,999.0
3096,Kenley Jansen,,0,67,67.0,3.0,3.0,0.0,0.0,0.0,57.99999999999999,31.0,10.0,76.0,28.0,1.29,10.25,3.8,4.21,4.22,0.4,0.30000000000000004,96.3
19459,Jorge Alcala,MIN,0,62,62.0,3.0,3.0,0.0,4.0,13.0,57.0,28.0,9.0,67.0,22.0,1.27,9.72,3.21,4.02,3.99,0.4,0.4,449.0
22343,A.J. Alexy,TEX,21,21,101.0,5.135593220338984,7.703389830508475,5.991525423728814,0.0,0.0,101.85593220338983,58.20338983050848,17.97457627118644,90.72881355932203,50.5,1.5,8.06,4.48,5.15,5.29,0.34237288135593225,0.34237288135593225,590.0
8048,Will Smith,ATL,0,70,70.0,4.0,3.0,0.0,28.0,3.0,62.0,32.0,11.0,82.0,27.0,1.27,10.54,3.5,4.05,4.08,0.4,0.4,98.1
10343,Aaron Loup,LAA,0,62,62.0,3.0,3.0,0.0,1.0,14.0,58.0,26.0,8.0,61.0,21.0,1.28,8.89,3.06,3.78,3.98,0.4,0.6,582.4
10078,Caleb Thielbar,MIN,0,62,62.0,3.0,3.0,0.0,1.0,12.0,57.0,28.0,9.0,67.0,23.0,1.28,9.72,3.28,4.11,4.14,0.4,0.4,999.0
11713,Matt Harvey,,11,11,55.0,2.8448275862068964,3.793103448275862,2.8448275862068964,0.0,0.0,60.689655172413794,31.293103448275865,9.482758620689657,41.724137931034484,16.120689655172413,1.39,6.74,2.61,5.02,4.96,0.28448275862068967,0.18965517241379312,999.0
12447,Seth Lugo,NYM,0,70,70.0,4.0,3.0,0.0,1.0,15.0,63.0,30.0,9.0,75.0,23.0,1.24,9.6,2.99,3.81,3.89,0.3,0.3,591.7
19867,Griffin Canning,LAA,5,21,38.0,1.8095238095238093,1.8095238095238093,1.8095238095238093,0.0,0.9047619047619047,36.19047619047619,18.095238095238095,6.333333333333333,39.80952380952381,13.571428571428571,1.3,9.38,3.24,4.34,4.43,0.2714285714285714,0.36190476190476195,574.4
16703,Julian Merryweather,TOR,0,54,54.0,3.0,2.0,0.0,2.0,9.0,48.0,23.0,7.0,60.99999999999999,21.0,1.27,10.09,3.51,3.89,3.93,0.3,0.6,583.1
13649,Clay Holmes,NYY,0,60,60.0,3.0,3.0,0.0,1.0,12.0,54.0,26.0,6.0,64.0,29.0,1.39,9.56,4.37,3.87,4.03,0.3,0.5,598.0
13834,Alec Mills,CHC,16,32,81.0,3.8571428571428568,5.4,3.8571428571428568,0.0,0.7714285714285715,91.02857142857142,45.51428571428571,13.114285714285716,56.31428571428571,25.457142857142856,1.45,6.26,2.86,5.11,5.02,0.23142857142857143,0.15428571428571428,588.9
6399,José Cisnero,DET,0,61,61.0,3.0,3.0,0.0,1.0,11.0,56.0,28.0,8.0,63.0,27.0,1.35,9.22,4.0,4.13,4.22,0.3,0.4,999.0
11752,Luke Jackson,ATL,0,66,66.0,3.0,3.0,0.0,1.0,17.0,61.0,29.0,7.0,69.0,28.0,1.35,9.37,3.78,3.96,3.95,0.3,0.4,593.5
21620,Jake Cousins,MIL,0,60,60.0,3.0,3.0,0.0,0.0,12.0,52.0,26.0,7.0,70.0,27.0,1.32,10.5,4.11,3.92,3.99,0.3,0.5,593.7
19614,Cionel Pérez,BAL,0,44,44.0,2.0,2.0,0.0,0.0,3.0,39.0,20.0,5.0,46.0,23.0,1.41,9.32,4.61,4.0,4.36,0.3,0.4000000000000001,999.0
3192,Will Harris,WSN,0,56,56.0,3.0,3.0,0.0,1.0,12.0,56.0,27.0,8.0,52.0,20.0,1.36,8.33,3.26,4.34,4.27,0.3,0.2,599.7
13435,Pierce Johnson,SDP,0,64,64.0,3.0,3.0,0.0,15.0,9.0,55.0,28.0,9.0,74.0,28.0,1.3,10.4,3.97,3.96,4.08,0.3,0.3,401.0
16400,Reynaldo López,CHW,3,43,53.0,2.789473684210526,2.789473684210526,0.9298245614035088,0.0,2.789473684210526,49.280701754385966,25.105263157894736,8.368421052631579,54.85964912280702,16.736842105263158,1.26,9.22,2.89,4.24,4.36,0.2789473684210526,0.3719298245614035,529.9
21992,Camilo Doval,SFG,0,67,67.0,3.0,3.0,0.0,26.0,5.0,56.0,28.0,7.0,80.0,36.0,1.36,10.76,4.82,3.71,3.81,0.30000000000000004,0.5,158.3
7146,Daniel Hudson,LAD,0,61,61.0,3.0,3.0,0.0,4.0,13.0,53.0,28.0,10.0,72.0,23.0,1.24,10.68,3.39,4.11,4.15,0.3,0.2,569.4
15451,Mike Mayers,LAA,0,66,66.0,3.0,3.0,0.0,2.0,12.0,60.0,30.0,10.0,73.0,23.0,1.26,9.92,3.2,4.06,4.14,0.3,0.4,580.7
17264,Sam Coonrod,PHI,0,59,59.0,3.0,3.0,0.0,2.0,12.0,52.0,26.0,8.0,64.0,25.0,1.3,9.7,3.74,3.94,4.1,0.3,0.4,599.3
sa3011526,George Kirby,SEA,5,5,25.0,1.7857142857142856,1.7857142857142856,1.7857142857142856,0.0,0.0,25.0,11.607142857142858,3.571428571428571,21.428571428571427,8.035714285714286,1.32,7.71,2.82,4.28,4.36,0.26785714285714285,0.35714285714285715,577.0
19712,Patrick Murphy,WSN,0,53,53.0,3.0,3.0,0.0,0.0,10.0,51.0,24.0,7.0,52.0,21.0,1.36,8.81,3.59,4.15,4.15,0.3,0.3,999.0
17796,Dillon Tate,BAL,0,58,58.0,3.0,3.0,0.0,1.0,11.0,58.0,27.0,7.0,50.0,21.0,1.36,7.74,3.27,4.13,4.29,0.3,0.4,598.6
12910,Ken Giles,SEA,0,54,54.0,3.0,3.0,0.0,8.0,7.0,48.0,23.0,7.0,58.00000000000001,19.0,1.25,9.7,3.17,3.89,3.96,0.3,0.4,290.7
4897,Scott Kazmir,,10,10,46.0,2.6037735849056602,3.471698113207547,2.6037735849056602,0.0,0.0,47.735849056603776,24.30188679245283,7.811320754716981,37.320754716981135,16.49056603773585,1.41,7.43,3.26,4.81,4.86,0.26037735849056604,0.3471698113207547,999.0
14975,Chad Kuhl,,16,44,93.0,4.852173913043478,6.469565217391304,4.043478260869565,0.0,0.0,93.0,50.94782608695652,15.365217391304347,88.14782608695651,42.052173913043475,1.45,8.49,4.07,4.89,4.9,0.24260869565217388,0.3234782608695652,600.8
17292,Javy Guerra,SDP,0,40,40.0,2.0,2.0,0.0,0.0,1.0,36.0,18.0,5.0,42.0,17.0,1.32,9.49,3.76,3.94,4.03,0.3,0.2,999.0
15947,Ryne Stanek,HOU,0,70,70.0,4.0,3.0,0.0,1.0,13.0,59.0,32.0,10.0,84.0,33.0,1.31,10.82,4.2,4.08,4.22,0.3,0.4,595.1
7274,Craig Stammen,SDP,0,60,60.0,3.0,3.0,0.0,1.0,11.0,61.0,27.0,8.0,53.0,15.0,1.26,7.96,2.28,4.02,3.97,0.3,0.2,599.0
18694,Kolby Allard,TEX,8,32,56.0,3.2941176470588234,3.2941176470588234,2.4705882352941178,0.0,0.8235294117647058,57.647058823529406,28.0,9.058823529411764,49.41176470588235,18.11764705882353,1.35,7.85,2.93,4.54,4.61,0.24705882352941178,0.32941176470588235,598.5
19618,Jordan Hicks,STL,0,57,57.0,3.0,3.0,0.0,3.0,11.0,49.0,23.0,5.0,61.0,29.0,1.37,9.67,4.63,3.61,3.9,0.3,0.5,498.0
18655,A.J. Minter,ATL,0,62,62.0,3.0,3.0,0.0,0.0,14.0,55.0,27.0,8.0,68.0,26.0,1.3,9.89,3.72,3.88,3.96,0.3,0.5,595.5
17969,Peter Lambert,COL,16,22,75.0,3.1578947368421053,5.526315789473684,3.1578947368421053,0.0,0.7894736842105263,90.0,48.1578947368421,13.421052631578947,55.26315789473684,27.63157894736842,1.57,6.66,3.29,5.84,5.34,0.23684210526315788,0.23684210526315788,600.8
13475,Daniel Norris,,0,57,57.0,3.0,3.0,0.0,0.0,0.0,53.0,25.0,8.0,58.0,21.0,1.3,9.2,3.27,3.98,4.05,0.3,0.4,999.0
19990,Bryse Wilson,PIT,23,35,117.0,5.2781954887218046,8.796992481203008,5.2781954887218046,0.0,0.8796992481203008,131.0751879699248,68.61654135338345,21.112781954887218,79.17293233082707,40.46616541353383,1.45,6.05,3.07,5.27,5.31,0.2639097744360902,0.0,596.8
9073,Kirby Yates,ATL,0,36,36.0,2.0,2.0,0.0,2.0,1.0,31.0,15.0,5.0,43.0,12.0,1.21,10.74,3.11,3.86,3.78,0.3,0.3,583.0
10811,Mike Foltynewicz,,23,23,125.0,5.952380952380952,8.928571428571429,6.944444444444444,0.0,0.0,138.88888888888889,74.4047619047619,24.8015873015873,94.24603174603175,42.65873015873016,1.44,6.75,3.04,5.36,5.38,0.2976190476190476,0.1984126984126984,599.6
18152,Anthony Misiewicz,SEA,0,58,58.0,3.0,3.0,0.0,1.0,11.0,54.0,25.0,8.0,58.0,19.0,1.25,9.05,2.92,3.81,4.02,0.3,0.4,999.0
19200,José Quijada,LAA,0,56,56.0,3.0,3.0,0.0,0.0,9.0,48.0,25.0,8.0,65.0,27.0,1.34,10.47,4.41,3.97,4.26,0.3,0.4,999.0
8246,Paolo Espino,WSN,11,27,61.0,3.2105263157894735,4.013157894736842,2.4078947368421053,0.0,0.8026315789473684,67.42105263157896,35.31578947368421,12.039473684210526,48.1578947368421,17.657894736842106,1.39,7.14,2.62,5.23,5.14,0.24078947368421053,0.08026315789473684,597.3
sa3005282,D.L. Hall,BAL,5,5,25.0,0.8928571428571428,1.7857142857142856,1.7857142857142856,0.0,0.0,23.214285714285715,12.5,3.571428571428571,24.107142857142858,13.392857142857142,1.49,8.91,5.02,4.65,4.92,0.26785714285714285,0.35714285714285715,599.7
13758,Tyler Duffey,MIN,0,66,66.0,3.0,3.0,0.0,4.0,12.0,63.0,31.0,9.0,68.0,26.0,1.35,9.31,3.52,4.19,4.1,0.3,0.3,574.6
13767,JT Chargois,TBR,0,63,63.0,3.0,3.0,0.0,3.0,14.0,56.0,27.0,7.0,68.0,26.0,1.3,9.7,3.73,3.8,3.93,0.3,0.4,600.7
20186,Brendan McKay,TBR,2,16,21.0,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.0,0.9130434782608695,18.26086956521739,8.217391304347826,2.7391304347826084,24.65217391304348,7.304347826086956,1.2,10.35,3.16,3.61,3.76,0.27391304347826084,0.27391304347826084,999.0
14739,Paul Blackburn,OAK,3,31,43.0,1.9111111111111112,2.8666666666666667,0.9555555555555556,0.0,0.9555555555555556,45.86666666666667,20.066666666666666,5.733333333333333,31.53333333333333,11.466666666666667,1.32,6.56,2.37,4.16,4.23,0.19111111111111112,0.19111111111111112,999.0
14524,José Leclerc,TEX,0,36,36.0,2.0,2.0,0.0,0.0,1.0,29.0,15.0,5.0,45.0,16.0,1.25,11.25,4.05,3.75,3.86,0.2,0.3,599.8
19665,Kyle Wright,ATL,5,27,45.0,2.7551020408163263,2.7551020408163263,1.8367346938775508,0.0,0.9183673469387754,45.0,22.04081632653061,6.428571428571428,40.40816326530612,16.53061224489796,1.38,8.08,3.32,4.47,4.39,0.1836734693877551,0.2755102040816326,596.3
sa918017,Jordan Balazovic,MIN,8,8,42.0,1.826086956521739,2.7391304347826084,2.7391304347826084,0.0,0.0,44.73913043478261,23.739130434782606,6.391304347826088,33.78260869565217,17.347826086956523,1.48,7.2,3.72,5.11,5.01,0.1826086956521739,0.1826086956521739,600.5
18356,Jaime Barría,LAA,13,13,61.0,3.4857142857142858,4.357142857142857,3.4857142857142858,0.0,0.0,67.10000000000001,34.857142857142854,12.200000000000001,44.44285714285714,18.3,1.41,6.65,2.72,5.2,5.32,0.1742857142857143,0.26142857142857145,999.0
13293,Danny Coulombe,MIN,0,40,40.0,2.0,2.0,0.0,0.0,1.0,38.0,18.0,5.0,40.0,15.0,1.34,9.0,3.43,4.01,4.05,0.2,0.3,999.0
sa3014430,Max Meyer,MIA,5,5,25.0,1.7857142857142856,1.7857142857142856,1.7857142857142856,0.0,0.0,25.0,12.5,3.571428571428571,20.535714285714285,9.821428571428571,1.41,7.62,3.69,4.42,4.51,0.17857142857142858,0.17857142857142858,535.1
sa3008163,Matthew Liberatore,STL,8,8,39.0,2.543478260869565,2.543478260869565,2.543478260869565,0.0,0.0,39.84782608695652,19.5,5.934782608695652,29.67391304347826,14.41304347826087,1.38,6.85,3.27,4.57,4.88,0.16956521739130434,0.2543478260869565,583.8
17610,Tanner Rainey,WSN,0,65,65.0,3.0,3.0,0.0,7.0,12.0,54.0,31.0,9.0,80.0,37.0,1.41,11.1,5.17,4.36,4.46,0.2,0.3,371.4
18323,Josh Sborz,TEX,0,60,60.0,3.0,3.0,0.0,1.0,12.0,54.0,27.0,8.0,67.0,26.0,1.34,10.03,3.97,4.06,4.1,0.2,0.3,600.2
sa3008244,Ryan Rolison,COL,10,10,50.0,2.727272727272727,3.6363636363636362,2.727272727272727,0.0,0.0,59.09090909090909,31.818181818181817,10.0,39.09090909090909,19.090909090909093,1.56,6.96,3.46,5.74,5.39,0.18181818181818182,0.2727272727272727,600.3
16977,Trevor Williams,NYM,6,62,82.0,4.5054945054945055,4.5054945054945055,1.8021978021978022,0.0,9.010989010989011,82.0,39.64835164835165,12.615384615384617,72.98901098901098,23.428571428571427,1.29,8.02,2.59,4.32,4.41,0.18021978021978022,0.18021978021978022,600.9
20418,Josh Fleming,TBR,5,29,43.0,2.5294117647058822,2.5294117647058822,1.6862745098039216,0.0,0.8431372549019608,45.529411764705884,19.392156862745097,5.0588235294117645,31.19607843137255,13.490196078431373,1.36,6.45,2.75,4.09,4.29,0.16862745098039217,0.33725490196078434,599.3
16814,Tim Hill,SDP,0,60,60.0,3.0,3.0,0.0,1.0,12.0,57.0,26.0,7.0,55.0,23.0,1.33,8.27,3.41,3.84,4.08,0.2,0.3,999.0
22051,John King,TEX,0,55,55.0,3.0,3.0,0.0,0.0,11.0,54.0,23.0,6.0,48.0,18.0,1.31,7.89,2.94,3.8,4.0,0.2,0.5,999.0
24937,Austin Warren,LAA,0,61,61.0,3.0,3.0,0.0,1.0,12.0,59.0,29.0,8.0,57.0,27.0,1.4,8.47,3.96,4.27,4.45,0.2,0.2,999.0
sa3005068,MacKenzie Gore,SDP,6,6,32.0,1.7297297297297298,1.7297297297297298,2.5945945945945947,0.0,0.0,31.135135135135137,16.43243243243243,4.324324324324325,29.405405405405407,14.702702702702704,1.44,8.18,4.25,4.58,4.83,0.17297297297297298,0.2594594594594595,999.0
10745,Trevor Rosenthal,,0,59,59.0,3.0,3.0,0.0,0.0,0.0,50.0,27.0,7.0,71.0,32.0,1.39,10.77,4.94,4.09,4.2,0.2,0.3,503.6
8241,David Robertson,,0,60,60.0,3.0,3.0,0.0,0.0,0.0,55.0,27.0,8.0,65.0,25.0,1.33,9.7,3.73,4.1,4.11,0.2,0.4,600.3
13287,Jesse Hahn,,0,47,47.0,2.0,2.0,0.0,0.0,0.0,43.0,22.0,5.999999999999999,47.99999999999999,22.0,1.39,9.26,4.24,4.22,4.31,0.2,0.2,999.0
sa918088,Tobias Myers,CLE,5,29,43.0,2.480769230769231,2.480769230769231,1.653846153846154,0.0,0.826923076923077,41.34615384615385,20.673076923076923,7.4423076923076925,40.51923076923077,13.230769230769232,1.29,8.5,2.86,4.42,4.53,0.1653846153846154,0.3307692307692308,999.0
5114,Jeurys Familia,,0,65,65.0,3.0,3.0,0.0,0.0,0.0,60.0,30.0,8.0,66.0,30.0,1.39,9.11,4.17,4.14,4.21,0.2,0.3,600.0
10061,Brooks Raley,TBR,0,52,52.0,3.0,2.0,0.0,0.0,6.0,46.0,21.0,6.0,55.0,19.0,1.24,9.58,3.3,3.68,3.92,0.2,0.4,599.6
22224,Jon Heasley,KCR,5,23,39.0,1.7333333333333334,2.6,1.7333333333333334,0.0,0.8666666666666667,40.733333333333334,20.8,6.066666666666666,31.200000000000003,14.733333333333333,1.41,7.22,3.36,4.8,4.83,0.17333333333333334,0.17333333333333334,999.0
23796,Ryan Weathers,SDP,6,16,36.0,1.6744186046511627,2.511627906976744,1.6744186046511627,0.0,0.8372093023255813,36.83720930232558,18.41860465116279,5.86046511627907,29.302325581395348,13.395348837209301,1.39,7.37,3.24,4.56,4.83,0.16744186046511628,0.08372093023255814,598.3
